Time	<S12L^ S12 S12R^>
0	0
1874.54622983854	3.13957235064694E-07
3889.97852599839	4.98314878043278E-06
5870.01479815307	2.29145260669313E-05
7776.27272962821	6.35843290987225E-05
9684.65959480159	0.000138657152210011
11968.3077714816	0.000289115271083
14047.2367095997	0.000497458938775252
16269.638295568	0.000809081532969242
18640.190466904	0.00125622310750561
21163.5711611255	0.00187588250255644
23880.3825598176	0.00272217318437825
26735.632081693	0.00382438969779824
28685.2778040043	0.00470779163740067
30766.0668296387	0.00577127539296567
32846.855855273	0.00696206834706106
35279.1912869218	0.00851852847847077
37711.5267185706	0.0102553231366464
40528.3693412886	0.012495532926859
43345.2119640065	0.0149849208071989
46750.8776290527	0.018331902116136
50156.543294099	0.0220528933130911
52227.4425194277	0.0245000785626803
54298.3417447564	0.027087993772233
56369.2409700851	0.0298174819746981
58440.1401954139	0.0326886606326603
60682.9875086357	0.0359586273216779
62925.8348218575	0.0393956629526415
65168.6821350793	0.0429998033885217
67411.5294483012	0.0467699800268794
69496.8838502574	0.0504238204710005
71582.2382522137	0.0542195524762035
73667.59265417	0.0581558431287241
75752.9470561262	0.0622306762854052
77753.1152157525	0.0662673763397883
79753.2833753788	0.0704275122514841
81753.451535005	0.074708658879583
85588.3821852738	0.0832448368053322
89257.9071665589	0.091799167774569
92825.6938868764	0.100457401026774
96291.7423462263	0.109169596425736
99647.583506001	0.117866720859604
102893.217366201	0.126503926724677
106065.897418392	0.135143121409044
109165.623662575	0.143753661675222
112352.119360232	0.152762739208258
115625.384511362	0.162164781707302
119014.629755541	0.17203758200785
122519.85509277	0.182373981286682
126217.872466458	0.193393719999622
130108.681876606	0.205088886946452
132054.08658168	0.210966986680097
134247.320589567	0.217612980635557
136440.554597455	0.224274932272827
138633.788605342	0.230948590160593
140827.022613229	0.237629880112084
143381.829943755	0.245417082082807
145936.63727428	0.253203492762793
148491.444604805	0.260983565801447
151046.251935331	0.268752060338819
154099.503336918	0.278014137067564
157152.754738506	0.287244794218654
160206.006140093	0.296436754266809
163259.257541681	0.305583273609138
167073.816062876	0.316937209789382
170888.37458407	0.328199689097943
174702.933105265	0.339360942663966
178517.49162646	0.350412201824683
183542.715502005	0.364790216002686
188567.939377549	0.378949174973841
193593.163253094	0.392876623627053
198618.387128639	0.406562067281002
205656.788460316	0.425308155867684
212695.189791993	0.443547891282206
219733.59112367	0.461271095075615
226771.992455347	0.478471064939796
234003.280569636	0.495597120543818
241234.568683925	0.512172833129302
248465.856798214	0.528203983093596
255697.144912503	0.543697568692609
265032.491639633	0.562921308235471
274367.838366763	0.581292418115739
283703.185093893	0.598839885276856
293038.531821022	0.615591426454053
302673.361692773	0.632080728794286
312308.191564523	0.647792260396208
321943.021436273	0.662761714041465
331577.851308023	0.677022066775398
341702.081031528	0.691281111341163
351826.310755033	0.704834091153443
361950.540478538	0.717718427435525
372074.770202042	0.729968213261237
378814.212297415	0.737788150772649
385553.654392789	0.745351822534309
392293.096488162	0.752668533589897
399032.538583535	0.759747137972536
404520.185363476	0.765341125437345
410007.832143417	0.770787521208622
415495.478923358	0.77609071035475
420983.125703299	0.781254914506686
427626.178446679	0.787326359780528
434269.231190059	0.793207228456707
440912.283933439	0.798904327167086
447555.336676819	0.804424141819094
457008.020279131	0.811985217798169
466460.703881444	0.819217344700478
475913.387483756	0.826136946730871
485366.071086068	0.832759251041544
494739.34402658	0.839046865890496
504112.616967092	0.845070079929801
513485.889907603	0.850841681542504
522859.162848115	0.856373578327754
529980.146188453	0.860423089416364
537101.129528791	0.864345631585576
544222.112869129	0.868145774922846
551343.096209467	0.871827872337949
557456.805392467	0.874898156643252
563570.514575467	0.87788708571116
569684.223758466	0.880797127798616
575797.932941466	0.883630655778962
582690.687702808	0.886736360914947
589583.44246415	0.889750902375434
596476.197225492	0.892677333117666
603368.951986834	0.895518575260823
612125.343195959	0.899009592790918
620881.734405085	0.902373206517786
629638.125614211	0.905614694344272
638394.516823337	0.90873904708981
647216.141167834	0.911773084850427
656037.76551233	0.914697751758379
664859.389856827	0.917517493468191
673681.014201323	0.920236521669546
680997.421715088	0.922418104793741
688313.829228853	0.924535398130546
695630.236742618	0.926590523791561
702946.644256384	0.928585516342744
709486.925138234	0.930319582935598
716027.206020084	0.932008520371045
722567.486901933	0.933653636499535
729107.767783783	0.935256192935294
736200.891981235	0.936947523579036
743294.016178686	0.93859173756962
750387.140376138	0.940190287915561
757480.264573589	0.941744573370221
765830.720565758	0.943519475086093
774181.176557927	0.94523702254664
782531.632550096	0.946899253895393
790882.088542265	0.948508119492614
799329.038875111	0.950083199007843
807775.989207956	0.951607456122738
816222.939540802	0.95308268154755
824669.889873648	0.954510590437728
832105.711753734	0.955729727855756
839541.53363382	0.956914562712965
846977.355513905	0.958066142161844
854413.177393991	0.959185475803829
861267.022720944	0.960189486976589
868120.868047897	0.961167671714655
874974.71337485	0.962120746743722
881828.558701803	0.963049405827067
889068.896589406	0.964004656815239
896309.23447701	0.964934179234961
903549.572364614	0.965838716687345
910789.910252218	0.966718988248186
918885.837892531	0.967675401241734
926981.765532844	0.968603285510198
935077.693173157	0.969503549144472
943173.62081347	0.970377067504035
951363.615334656	0.971234385249687
959553.609855842	0.972066041703593
967743.604377028	0.972872851983549
975933.598898214	0.973655602185334
983443.30776605	0.974352838547069
990953.016633886	0.975031050136489
998462.725501723	0.975690785102828
1005972.43436956	0.976332574088413
1013053.94380015	0.976921790569268
1020135.45323075	0.977495924571845
1027216.96266134	0.978055381989608
1034298.47209193	0.97860055675572
1041645.1708414	0.97915146145578
1048991.86959087	0.979687819765542
1056338.56834033	0.980210033849246
1063685.2670898	0.980718493835378
1071617.229738	0.981252454084553
1079549.1923862	0.981771284134786
1087481.1550344	0.982275431084378
1095413.1176826	0.982765327863485
1103426.30087524	0.983246198100878
1111439.48406789	0.983713370959437
1119452.66726054	0.984167251758967
1127465.85045319	0.984608233056762
1135020.77710678	0.985012523012696
1142575.70376036	0.985405993354479
1150130.63041395	0.98578894385095
1157685.55706753	0.986161665490021
1164929.58438591	0.986509704338891
1172173.61170429	0.986848840259007
1179417.63902267	0.98717930830773
1186661.66634105	0.987501337035037
1194084.76400408	0.987822803584226
1201507.86166711	0.988135873824982
1208930.95933014	0.988440773471268
1216354.05699317	0.988737721933972
1224178.81740327	0.989042364757615
1232003.57781337	0.989338651702244
1239828.33822347	0.989626818026895
1247653.09863357	0.989907092165578
1255544.20255159	0.99018197471431
1263435.3064696	0.990449276486037
1271326.41038762	0.990709211546285
1279217.51430563	0.990961987765659
1286799.60276121	0.991198308855052
1294381.69121679	0.991428380621666
1301963.77967237	0.991652371900185
1309545.86812795	0.991870446867349
1316904.33947375	0.992076583980057
1324262.81081954	0.992277440545863
1331621.28216533	0.992473154488576
1338979.75351112	0.99266386007246
1346457.58003765	0.99285266244057
1353935.40656418	0.993036560711001
1361413.23309071	0.99321568452952
1368891.05961724	0.993390160084129
1376645.08900566	0.993566302175566
1384399.11839408	0.993737711061868
1392153.14778249	0.993904515970509
1399907.17717091	0.994066842591074
1407713.73082463	0.994225868386657
1415520.28447836	0.994380599731908
1423326.83813208	0.994531154272552
1431133.39178581	0.994677646433948
1438731.40991759	0.994816430018852
1446329.42804937	0.994951570197119
1453927.44618115	0.995083163863932
1461525.46431293	0.99521130534435
1468963.73127509	0.995333496676809
1476401.99823724	0.995452551013661
1483840.26519939	0.995568549839014
1491278.53216154	0.995681572532645
1498795.50040302	0.995792846210058
1506312.46864449	0.995901236830078
1513829.43688597	0.996006819885445
1521346.40512744	0.996109668912844
1529053.50873326	0.996212355602836
1536760.61233907	0.996312318336782
1544467.71594488	0.996409630063745
1552174.81955069	0.996504361807886
1559922.67832449	0.996597063657368
1567670.5370983	0.996687296099261
1575418.3958721	0.996775125479843
1583166.2546459	0.996860616392887
1590773.32663089	0.996942339396832
1598380.39861588	0.997021926439809
1605987.47060088	0.997099433781073
1613594.54258587	0.997174916224305
1621088.0568229	0.997247343904717
1628581.57105994	0.99731790797377
1636075.08529697	0.997386656718172
1643568.599534	0.997453637197916
1651113.52692133	0.997519337058524
1658658.45430866	0.997583336202319
1666203.38169598	0.997645678930781
1673748.30908331	0.997706408417451
1681424.18515022	0.997766579745693
1689100.06121712	0.997825167837605
1696775.93728403	0.997882214586302
1704451.81335093	0.997937760804533
1712158.86476468	0.997992062887381
1719865.91617842	0.99804493130318
1727572.96759217	0.998096404094639
1735280.01900591	0.99814651832193
1742892.01331994	0.998194716117871
1750504.00763396	0.998241657579266
1758116.00194798	0.998287375602928
1765727.99626201	0.998331902247543
1773259.57161757	0.998374816475158
1780791.14697312	0.998416624288401
1788322.72232868	0.998457354329415
1795854.29768424	0.998497034519644
1803419.17401742	0.998535860701349
1810984.05035061	0.998573681931904
1818548.92668379	0.998610524318092
1826113.80301697	0.998646413308828
1833768.87070577	0.998681784953122
1841423.93839458	0.998716230652165
1849079.00608338	0.998749774724433
1856734.07377218	0.99878244087004
1864412.73159812	0.998814348855646
1872091.38942405	0.998845419324346
1879770.04724999	0.99887567432366
1887448.70507592	0.998905135339625
1895063.19420263	0.998933586661836
1902677.68332934	0.998961297593229
1910292.17245606	0.998988287451705
1917906.66158277	0.999014575067594
1925464.36506352	0.999039990291692
1933022.06854427	0.999064749189405
1940579.77202502	0.9990888687497
1948137.47550577	0.99911236553639
1955716.56978386	0.999135319596046
1963295.66406195	0.999157679383304
1970874.75834004	0.999179460315989
1978453.85261813	0.999200677425707
1986095.05323994	0.999221512460145
1993736.25386175	0.999241803847059
1999999.99998	0.999258003375405
2000000	0.999258003375405
