Time	<S12L^ S12 S12R^>
1289522.54095179	0.876423109978973
1303289.27061675	0.879227323379339
1317056.00028172	0.881964119046414
1330822.72994669	0.884635300673153
1344606.15979241	0.887245713491775
1358389.58963813	0.889793736044463
1372173.01948385	0.892280990235369
1385956.44932957	0.894709082423348
1399745.14813423	0.897080439067445
1413533.8469389	0.899395594216621
1427322.54574357	0.901655989326548
1441111.24454824	0.903863054320086
1454903.47753158	0.906018697002678
1468695.71051492	0.908123656245279
1482487.94349827	0.910179215280343
1496280.17648161	0.912186648893955
1510082.28027796	0.914148557207382
1523884.38407431	0.916064657458795
1537686.48787066	0.91793609584213
1551488.59166701	0.919764012475952
1565303.74251437	0.92155116026076
1579118.89336173	0.92329683915378
1592934.04420909	0.925002075499637
1606749.19505645	0.926667891518811
1620572.34111929	0.928296190234528
1634395.48718213	0.929886935275791
1648218.63324497	0.931441046232267
1662041.77930781	0.932959440220204
1675866.10541124	0.934443114124198
1689690.43151468	0.93589277809488
1703514.75761811	0.937309256245017
1717339.08372155	0.938693371526444
1731163.90359351	0.940045953456173
1744988.72346548	0.941367706913049
1758813.54333745	0.94265937155918
1772638.36320941	0.943921686857858
1786468.13935707	0.945155792171643
1800297.91550473	0.946361908823505
1814127.69165239	0.947540702351056
1827957.46780004	0.948692838795554
1841794.56302935	0.949819539533509
1855631.65825866	0.950920799906351
1869468.75348796	0.951997219907951
1883305.84871727	0.953049400589138
1897147.15419173	0.954078221628704
1910988.45966619	0.955083911259619
1924829.76514064	0.956067010735107
1938671.0706151	0.957028062810968
1952512.21510066	0.957967571421237
1966353.35958622	0.958886045928082
1980194.50407178	0.959783974755381
1994035.64855734	0.960661848153036
1999999.99998	0.961031694870733
2000000	0.961031694870733
